system_id,method,pes_calls,tot_time,success,termination_status,rmsd_init_saddle,barrier,mol_id,spin
261_singlets,cg_no,919,3856.828,True,GOOD,32.58476162945944,-1.5682396570391577,261,singlets
262_singlets,cg_no,287,1115.101,True,GOOD,0.6126865212795355,-1.5221541065056954,262,singlets
263_singlets,cg_no,1154,4757.29,True,GOOD,16.21619112921047,-1.5178756011309815,263,singlets
264_singlets,cg_no,311,1150.555,True,GOOD,0.5306196468958265,-1.0620650245846264,264,singlets
0_doublets,cg_yes,107,475.336,True,GOOD,0.2003521044353264,-1.0226043281641068,0,doublets
0_singlets,cg_yes,213,1046.138,True,GOOD,0.2024256739762293,-0.8632146818217734,0,singlets
1_doublets,cg_yes,541,2763.267,True,GOOD,0.6758037608131212,-0.2343615063755351,1,doublets
1_singlets,cg_yes,1184,4235.036,True,GOOD,0.8278934614681711,-5.867508130540045,1,singlets
2_doublets,cg_yes,407,2327.363,True,GOOD,0.4207829100775957,-1.0658509375698486,2,doublets
2_singlets,cg_yes,411,1669.67,True,GOOD,0.3784631292935702,-1.3650655553319666,2,singlets
3_doublets,cg_yes,396,2124.794,True,GOOD,0.1866540905678241,-5.918234888182269,3,doublets
3_singlets,cg_yes,542,2047.815,True,GOOD,0.8574361672916126,-1.2821396895278667,3,singlets
4_doublets,cg_yes,524,3072.211,True,GOOD,0.8128124641907197,0.124707179797042,4,doublets
4_singlets,cg_yes,276,1045.702,True,GOOD,0.4338499598296737,-4.947426183024618,4,singlets
5_doublets,cg_yes,165,838.914,True,GOOD,0.1206728982044977,-0.3152315829083818,5,doublets
5_singlets,cg_yes,462,1889.282,True,GOOD,0.4807204815412011,-2.529906511112131,5,singlets
6_doublets,cg_yes,772,6231.829,True,GOOD,3.676596269040709,-2.988632485457856,6,doublets
6_singlets,cg_yes,210,804.289,True,GOOD,0.3239183739531082,-3.239113376142086,6,singlets
7_doublets,cg_yes,1795,8971.957,True,GOOD,7.740236950797222,-1.3824459546158323,7,doublets
7_singlets,cg_yes,799,3395.092,True,GOOD,1.7476837827819032,-2.3170827108806407,7,singlets
8_doublets,cg_yes,934,4582.445,True,GOOD,0.7286944096529715,0.2629742053613881,8,doublets
8_singlets,cg_yes,344,1302.552,True,GOOD,0.2920256807051278,-1.8019165089472156,8,singlets
9_doublets,cg_yes,636,3255.33,True,GOOD,0.4279156125788219,-1.0768662335885892,9,doublets
9_singlets,cg_yes,431,1641.182,True,GOOD,0.488352703860573,-0.3681657050883586,9,singlets
10_doublets,cg_yes,375,1809.8,True,GOOD,0.2675990018380132,-1.5962109462707303,10,doublets
10_singlets,cg_yes,742,2642.893,True,GOOD,1.0667292368857342,-5.977552807675238,10,singlets
11_doublets,cg_yes,388,2135.274,True,GOOD,0.3350257465849116,-0.668174881111554,11,doublets
11_singlets,cg_yes,423,1615.426,True,GOOD,0.564203668763432,-3.655951552823353,11,singlets
12_doublets,cg_yes,338,1630.332,True,GOOD,0.2420108029514095,-1.0134310846269727,12,doublets
12_singlets,cg_yes,423,1561.427,True,GOOD,0.7002734421736521,-2.1530438271756798,12,singlets
13_doublets,cg_yes,195,952.133,True,GOOD,0.1624652227050186,-0.7861762545580859,13,doublets
13_singlets,cg_yes,240,863.196,True,GOOD,0.4368918542358713,-4.153222767806255,13,singlets
14_doublets,cg_yes,397,1977.496,True,GOOD,19.288401175706053,-0.6908907909428308,14,doublets
14_singlets,cg_yes,681,2535.861,True,GOOD,1.1302149010103493,-3.143252247905366,14,singlets
15_doublets,cg_yes,351,1981.772,True,GOOD,0.3981742928034902,-0.3728349014218111,15,doublets
15_singlets,cg_yes,228,836.464,True,GOOD,0.3530057827884008,-0.4052145562063742,15,singlets
16_doublets,cg_yes,151,638.185,True,GOOD,0.2893109175686449,-8.467029227613239,16,doublets
16_singlets,cg_yes,1489,5956.334,True,GOOD,2.4542072699810555,-2.5203722132609983,16,singlets
17_doublets,cg_yes,780,4142.677,True,GOOD,32.78493228709046,-6.73188540819865,17,doublets
17_singlets,cg_yes,256,1000.046,True,GOOD,0.1698381215283249,-0.5261536793695996,17,singlets
18_doublets,cg_yes,194,854.394,True,GOOD,0.2511392050346109,-7.724259279379112,18,doublets
18_singlets,cg_yes,886,3672.84,True,GOOD,1.0323415746271405,-1.2608052422074252,18,singlets
19_doublets,cg_yes,124,591.956,True,GOOD,0.1192070350968988,-0.4005695282803572,19,doublets
19_singlets,cg_yes,753,3032.384,True,GOOD,35.127147872264906,-1.743319586124926,19,singlets
20_doublets,cg_yes,493,2977.595,True,GOOD,0.3908780996425542,-0.3070053488736448,20,doublets
20_singlets,cg_yes,778,3126.776,True,GOOD,0.8800092759686625,-2.332498785750431,20,singlets
21_doublets,cg_yes,494,2197.782,True,GOOD,0.7076087924342704,-2.1834812546849207,21,doublets
21_singlets,cg_yes,421,1805.536,True,GOOD,28.03996714252985,-2.6359722340694134,21,singlets
22_doublets,cg_yes,293,1478.346,True,GOOD,0.2986605267062083,-0.5335785029610634,22,doublets
22_singlets,cg_yes,443,1633.888,True,GOOD,0.524520776913378,-2.9272506040670123,22,singlets
23_doublets,cg_yes,276,1328.382,True,GOOD,0.4434756845906165,-4.942043533651486,23,doublets
23_singlets,cg_yes,489,1988.848,True,GOOD,0.5329381434449308,-2.115112143139413,23,singlets
24_doublets,cg_yes,223,1110.87,True,GOOD,0.4042506899013981,-0.6432886560960469,24,doublets
24_singlets,cg_yes,173,665.379,True,GOOD,0.2771732818073512,-4.071534375077135,24,singlets
25_doublets,cg_yes,1134,6531.072,True,GOOD,22.273697437834887,-1.18850033848139,25,doublets
25_singlets,cg_yes,516,2227.692,True,GOOD,0.4194194878033879,-2.841080345227965,25,singlets
26_doublets,cg_yes,278,1191.777,True,GOOD,0.2746373220168643,-1.8350700183236768,26,doublets
26_singlets,cg_yes,488,1970.709,True,GOOD,7.7551594580710175,-2.9319648483106,26,singlets
27_doublets,cg_yes,422,2797.144,True,GOOD,0.3611619032329615,-1.082801627153458,27,doublets
27_singlets,cg_yes,815,3443.651,True,GOOD,24.42515113606621,-2.5440341920766514,27,singlets
28_doublets,cg_yes,657,3714.583,True,GOOD,1.2544745284415215,-4.802195886179106,28,doublets
28_singlets,cg_yes,346,1353.072,True,GOOD,0.3042909246119206,-1.343667470476248,28,singlets
29_doublets,cg_yes,571,3039.807,True,GOOD,0.8936606648653711,-8.683462696550123,29,doublets
29_singlets,cg_yes,606,2415.243,True,GOOD,0.5833552221020841,-3.3919548152316565,29,singlets
30_doublets,cg_yes,387,1707.234,True,GOOD,0.3649382878504614,-1.8303272870780347,30,doublets
30_singlets,cg_yes,2285,9462.486,True,GOOD,3.448291281705325,-2.128657186676719,30,singlets
31_doublets,cg_yes,446,2538.159,True,GOOD,1.2934085484074738,-3.665625053466101,31,doublets
31_singlets,cg_yes,726,2939.25,True,GOOD,20.55959128946244,-1.626519987348729,31,singlets
32_doublets,cg_yes,961,5408.962,True,GOOD,1.2796072983599596,-0.5873870048235403,32,doublets
32_singlets,cg_yes,460,1780.445,True,GOOD,0.4938194777341092,-0.4178001206200861,32,singlets
33_doublets,cg_yes,0,0.0,False,not set,,,33,doublets
33_singlets,cg_yes,0,0.0,False,not set,,,33,singlets
34_doublets,cg_yes,707,3245.655,True,GOOD,3.233740041504716,-2.0179598846825684,34,doublets
34_singlets,cg_yes,177,633.279,True,GOOD,0.4155258299116984,-4.586470032878424,34,singlets
35_doublets,cg_yes,167,937.266,True,GOOD,0.0760932767382484,-0.3843183550252433,35,doublets
35_singlets,cg_yes,302,1099.173,True,GOOD,0.4056038829234864,-0.9381521961995531,35,singlets
36_doublets,cg_yes,182,893.653,True,GOOD,0.1661249781542161,-0.8525836693988822,36,doublets
36_singlets,cg_yes,901,3879.171,True,GOOD,10.693984882646015,-2.349168515211204,36,singlets
37_doublets,cg_yes,207,1227.692,True,GOOD,0.2028367874648559,-0.2242744755094463,37,doublets
37_singlets,cg_yes,205,758.606,True,GOOD,0.2946914444838207,-1.9226664075395088,37,singlets
38_doublets,cg_yes,457,2375.294,True,GOOD,0.4620879707992698,-2.303531230018052,38,doublets
38_singlets,cg_yes,794,3320.161,True,GOOD,1.134387606178882,-3.04531583566677,38,singlets
39_doublets,cg_yes,495,2288.122,True,GOOD,1.4435799451831484,-1.3724788137842552,39,doublets
39_singlets,cg_yes,227,828.938,True,GOOD,0.4247377942294159,-4.157366410871873,39,singlets
40_doublets,cg_yes,206,1201.331,True,GOOD,0.2639252377565823,-0.3924860799133967,40,doublets
40_singlets,cg_yes,588,2423.48,True,GOOD,1.0614349278664046,-8.39322514046944,40,singlets
41_doublets,cg_yes,335,1571.93,True,GOOD,0.2178375083877573,0.3830259719125024,41,doublets
41_singlets,cg_yes,1980,8241.167,True,GOOD,21.918342350075594,-0.9152097733258416,41,singlets
42_doublets,cg_yes,103,426.177,True,GOOD,0.198111688709055,-1.6168630927377308,42,doublets
42_singlets,cg_yes,462,1781.313,True,GOOD,0.5675115976178826,-3.238967181735461,42,singlets
43_doublets,cg_yes,228,1179.307,True,GOOD,0.2476786229108332,0.1609218060148123,43,doublets
43_singlets,cg_yes,1382,5232.424,True,GOOD,11.459654337376412,-0.844500110514673,43,singlets
44_doublets,cg_yes,187,823.396,True,GOOD,0.1474169405149767,-0.7319432215554116,44,doublets
44_singlets,cg_yes,836,3413.829,True,GOOD,0.7273728964255485,-1.5558864157210337,44,singlets
45_doublets,cg_yes,0,0.0,False,not set,,,45,doublets
45_singlets,cg_yes,363,1280.402,True,GOOD,0.7657338848070057,-2.3013680758531336,45,singlets
46_doublets,cg_yes,466,2171.209,True,GOOD,0.3967104339951228,-1.117412734388381,46,doublets
46_singlets,cg_yes,235,906.844,True,GOOD,0.2466209466994617,-1.663651174856568,46,singlets
47_doublets,cg_yes,406,2046.97,True,GOOD,0.3265613217441208,-1.5784133834131353,47,doublets
47_singlets,cg_yes,410,1652.58,True,GOOD,0.3755044159617807,-1.837779042672992,47,singlets
48_doublets,cg_yes,158,764.21,True,GOOD,0.1784854502107107,-0.6448056266590356,48,doublets
48_singlets,cg_yes,534,2190.404,True,GOOD,0.2454053088385522,0.4235965210136783,48,singlets
49_doublets,cg_yes,301,1343.105,True,GOOD,0.1857167722720692,-0.7851413926828172,49,doublets
49_singlets,cg_yes,368,1550.83,True,GOOD,0.2502074864660656,-2.564948895587804,49,singlets
50_doublets,cg_yes,1390,7827.422,True,GOOD,36.60680697785909,-5.8334731622708205,50,doublets
50_singlets,cg_yes,451,1662.708,True,GOOD,0.9354037721246096,-3.155842051020045,50,singlets
51_doublets,cg_yes,324,1460.384,True,GOOD,0.3346724085329171,-4.791712188276506,51,doublets
51_singlets,cg_yes,1797,7576.457,True,GOOD,37.99170499302707,-3.15584201726233,51,singlets
52_doublets,cg_yes,454,2716.435,True,GOOD,0.3603419263815136,0.1020117381231102,52,doublets
52_singlets,cg_yes,853,3354.595,True,GOOD,0.9309267439573308,-1.260241048739772,52,singlets
53_doublets,cg_yes,434,2183.447,True,GOOD,0.3875849725345318,-1.1170967120851856,53,doublets
53_singlets,cg_yes,312,1128.051,True,GOOD,0.5391186833110506,-1.04501443256504,53,singlets
54_doublets,cg_yes,198,1125.538,True,GOOD,0.1162234758763641,-0.36389322254945,54,doublets
54_singlets,cg_yes,1008,4271.098,True,GOOD,1.4716032039710207,0.1107796420546947,54,singlets
55_doublets,cg_yes,863,3925.676,True,GOOD,1.1695606169298978,-0.5578432164857077,55,doublets
55_singlets,cg_yes,625,2628.354,True,GOOD,1.9456389205839304,-2.589223590084657,55,singlets
56_doublets,cg_yes,473,2819.886,True,GOOD,0.3513466512363594,-0.5879330424668296,56,doublets
56_singlets,cg_yes,509,1911.619,True,GOOD,0.6032525414649884,-1.5778996690842175,56,singlets
57_doublets,cg_yes,733,4944.51,True,GOOD,0.3702483416944696,-2.648208337666801,57,doublets
57_singlets,cg_yes,812,3201.372,True,GOOD,1.2231802090021904,-2.1711675839105737,57,singlets
58_doublets,cg_yes,286,1523.902,True,GOOD,0.3810012732423837,-0.4667559724684906,58,doublets
58_singlets,cg_yes,638,2659.825,True,GOOD,0.5723512710397204,-2.138182562390284,58,singlets
59_doublets,cg_yes,198,987.311,True,GOOD,0.2233482445373154,-1.1062080428800982,59,doublets
59_singlets,cg_yes,422,1541.848,True,GOOD,0.7560252834536841,-2.302998111547822,59,singlets
60_doublets,cg_yes,137,815.726,True,GOOD,0.169261175037495,-0.6182869426029356,60,doublets
60_singlets,cg_yes,297,1069.15,True,GOOD,40.48169797691696,-5.79125785540964,60,singlets
61_doublets,cg_yes,654,3340.6,True,GOOD,1.2034567074790423,-1.898833497407395,61,doublets
61_singlets,cg_yes,221,854.028,True,GOOD,0.2331542728682739,-2.3301851673231795,61,singlets
62_doublets,cg_yes,397,1913.326,True,GOOD,0.3741783390852716,-2.0496260936834005,62,doublets
62_singlets,cg_yes,276,961.72,True,GOOD,0.372161795604938,-2.009933827489476,62,singlets
63_doublets,cg_yes,485,2664.1,True,GOOD,0.4657613293165586,-1.4966207095203572,63,doublets
63_singlets,cg_yes,299,1130.552,True,GOOD,0.4609037579718351,-6.011745015674023,63,singlets
64_doublets,cg_yes,363,1866.549,True,GOOD,0.5396784553656441,-1.5991559421690908,64,doublets
64_singlets,cg_yes,246,969.424,True,GOOD,0.2228134756482829,-1.8858362177843448,64,singlets
65_doublets,cg_yes,743,3589.07,True,GOOD,0.5401581391200185,-1.471574447189596,65,doublets
65_singlets,cg_yes,223,1040.697,True,GOOD,0.2831795532955106,-1.919974774915317,65,singlets
66_doublets,cg_yes,693,3555.61,True,GOOD,1.2384345233326468,-3.633585607843088,66,doublets
66_singlets,cg_yes,892,3223.467,True,GOOD,41.66252306904676,-3.72028441394923,66,singlets
67_doublets,cg_yes,812,4643.071,True,GOOD,0.9529590045151196,-1.5628625222643675,67,doublets
67_singlets,cg_yes,1048,4464.547,True,GOOD,1.614915975508599,0.1383686764565936,67,singlets
68_doublets,cg_yes,814,4638.757,True,GOOD,1.028282984319003,-1.3985127923388063,68,doublets
68_singlets,cg_yes,332,1396.93,True,GOOD,0.2976099198547302,-3.725366140115512,68,singlets
69_doublets,cg_yes,454,2618.845,True,GOOD,0.3200205067965518,-0.3017260698434256,69,doublets
69_singlets,cg_yes,677,2604.339,True,GOOD,3.473622171254824,-0.9537259333665132,69,singlets
70_doublets,cg_yes,171,1022.693,True,GOOD,0.2017581375648204,-0.4225748329281487,70,doublets
70_singlets,cg_yes,587,2690.096,True,GOOD,3.406100950327784,-1.1840036262165086,70,singlets
71_doublets,cg_yes,2257,12923.835,True,GOOD,3.6953888486059823,-1.2992580377094782,71,doublets
71_singlets,cg_yes,260,928.505,True,GOOD,0.6173271640129352,-3.572037012825604,71,singlets
72_doublets,cg_yes,197,1202.451,True,GOOD,0.1507705218661857,-0.9802180500873874,72,doublets
72_singlets,cg_yes,480,1837.991,True,GOOD,0.3525763189987819,-0.9538751549289372,72,singlets
73_doublets,cg_yes,187,1080.309,True,GOOD,0.2141095182374879,-0.9825021217766334,73,doublets
73_singlets,cg_yes,1011,4288.233,True,GOOD,2.194305304799083,-2.898350815710728,73,singlets
74_doublets,cg_yes,378,1991.449,True,GOOD,19.79539586349843,-1.9397544692219528,74,doublets
74_singlets,cg_yes,326,1191.385,True,GOOD,0.4594823224635926,-3.198738987563047,74,singlets
75_doublets,cg_yes,372,1747.566,True,GOOD,0.3292004928635596,-1.8187173664828151,75,doublets
75_singlets,cg_yes,226,831.774,True,GOOD,0.2247052786403519,-1.46765856680031,75,singlets
76_doublets,cg_yes,280,1614.114,True,GOOD,0.3310951961293514,-1.266981236245556,76,doublets
76_singlets,cg_yes,1206,4938.75,True,GOOD,13.644205593324989,-3.20769420776287,76,singlets
77_doublets,cg_yes,452,2680.484,True,GOOD,0.3886939214359352,-0.2201303894198645,77,doublets
77_singlets,cg_yes,477,1841.679,True,GOOD,0.5580357310488319,-2.3881201052954566,77,singlets
78_doublets,cg_yes,267,1331.43,True,GOOD,0.2927862305328256,-3.433783630306607,78,doublets
78_singlets,cg_yes,1494,5975.953,True,GOOD,24.8294961258098,-6.212569024721233,78,singlets
79_doublets,cg_yes,226,1118.788,True,GOOD,0.2653913789637886,-1.9573250693556477,79,doublets
79_singlets,cg_yes,113,415.191,True,GOOD,0.166272211220565,-2.407308370543433,79,singlets
80_doublets,cg_yes,290,1443.201,True,GOOD,0.2650619657394808,-1.079989702043349,80,doublets
80_singlets,cg_yes,307,1164.404,True,GOOD,0.3290710832151338,-1.2628869124255289,80,singlets
81_doublets,cg_yes,104,439.402,True,GOOD,0.1805428867503211,-0.7881972498398682,81,doublets
81_singlets,cg_yes,1530,6043.451,True,GOOD,6.897628530291271,-3.0660876753390767,81,singlets
82_doublets,cg_yes,323,1878.324,True,GOOD,0.1486294207779672,-2.1334018607049074,82,doublets
82_singlets,cg_yes,898,3580.517,True,GOOD,2.490998519937456,-1.7064441538641404,82,singlets
83_doublets,cg_yes,575,2453.481,True,GOOD,6.844855231136431,-1.0923836134188605,83,doublets
83_singlets,cg_yes,221,869.152,True,GOOD,0.2263556914930765,-2.2606611918072304,83,singlets
84_doublets,cg_yes,2660,14480.389,True,GOOD,1.1979340322864351,-5.024732959094763,84,doublets
84_singlets,cg_yes,300,1116.61,True,GOOD,0.3886835586055384,-1.3806560267021268,84,singlets
85_doublets,cg_yes,526,3403.005,True,GOOD,0.5698614075082804,-1.3567832976059435,85,doublets
85_singlets,cg_yes,288,1042.359,True,GOOD,0.4902936598466635,-5.397365107762198,85,singlets
86_doublets,cg_yes,682,3376.502,True,GOOD,1.013423165593916,-2.003977329090958,86,doublets
86_singlets,cg_yes,1633,6969.627,True,GOOD,1.3180250325203915,0.0898656307454075,86,singlets
87_doublets,cg_yes,0,0.0,False,not set,,,87,doublets
87_singlets,cg_yes,153,537.792,True,GOOD,0.6783470862757939,-4.0538984389277175,87,singlets
88_doublets,cg_yes,463,2624.294,True,GOOD,0.9857193897364284,-0.5155226724200475,88,doublets
88_singlets,cg_yes,246,940.917,True,GOOD,0.2277864969608258,-0.7760584570623905,88,singlets
89_doublets,cg_yes,669,3305.944,True,GOOD,22.96980297669816,-2.049570188333746,89,doublets
89_singlets,cg_yes,147,531.2,True,GOOD,1.0129371512285368,-5.50215823184044,89,singlets
90_doublets,cg_yes,231,1003.912,True,GOOD,0.2970091351963925,-2.017300243158388,90,doublets
90_singlets,cg_yes,212,754.043,True,GOOD,0.2922169545233777,-1.926681358492715,90,singlets
91_doublets,cg_yes,405,2053.554,True,GOOD,0.3364185295702303,-1.5324412424215552,91,doublets
91_singlets,cg_yes,360,1399.475,True,GOOD,2.03178878085462,-2.318697937644174,91,singlets
92_doublets,cg_yes,481,2104.159,True,GOOD,0.5947303012422985,-1.6303166526240602,92,doublets
92_singlets,cg_yes,199,718.045,True,GOOD,0.2542048610038273,-1.056416526203975,92,singlets
93_doublets,cg_yes,210,1088.639,True,GOOD,0.1782978907616993,-0.0547701661052997,93,doublets
93_singlets,cg_yes,321,1325.656,True,GOOD,0.2993136116599326,-2.1504553723843856,93,singlets
94_doublets,cg_yes,445,2088.764,True,GOOD,0.3506550383366634,-1.414822924270993,94,doublets
94_singlets,cg_yes,675,2661.112,True,GOOD,6.583514771710407,-1.2342091418504424,94,singlets
95_doublets,cg_yes,492,2500.811,True,GOOD,0.519038510606271,-5.735740201904264,95,doublets
95_singlets,cg_yes,733,3047.573,True,GOOD,0.4809856960882248,-2.2918916778362477,95,singlets
96_doublets,cg_yes,134,892.813,True,GOOD,0.1593996420608008,-0.7664493477113865,96,doublets
96_singlets,cg_yes,482,1761.819,True,GOOD,1.7655855174442745,-3.802231245165786,96,singlets
97_doublets,cg_yes,367,1809.149,True,GOOD,0.6427627243387143,-0.4018594442513858,97,doublets
97_singlets,cg_yes,1185,4942.814,True,GOOD,12.654941340978375,-5.436955724238942,97,singlets
98_doublets,cg_yes,274,1291.996,True,GOOD,0.3053296655650007,-2.4023082554322173,98,doublets
98_singlets,cg_yes,893,3792.688,True,GOOD,35.55004873665273,-2.4346374391134304,98,singlets
99_doublets,cg_yes,390,2240.595,True,GOOD,0.3430091683515176,-0.8974264710832358,99,doublets
99_singlets,cg_yes,942,3803.325,True,GOOD,15.293560890884375,-2.732153259494225,99,singlets
100_doublets,cg_yes,316,1765.351,True,GOOD,0.2275409136045849,-5.951749465946705,100,doublets
100_singlets,cg_yes,482,1766.533,True,GOOD,1.028001465468731,-3.216572803255985,100,singlets
101_doublets,cg_yes,248,1545.003,True,GOOD,0.2105746540620961,-0.5803294333582016,101,doublets
101_singlets,cg_yes,326,1189.605,True,GOOD,0.6081885862560938,-1.8692061511128488,101,singlets
102_doublets,cg_yes,2711,14126.802,True,GOOD,1.635596475851817,-1.766007632631954,102,doublets
102_singlets,cg_yes,580,2148.238,True,GOOD,0.5323608158975133,-3.008869512897945,102,singlets
103_doublets,cg_yes,293,1511.246,True,GOOD,0.1508590361291985,-1.1665025657075605,103,doublets
103_singlets,cg_yes,185,736.239,True,GOOD,0.176044472528922,-0.5987546315282088,103,singlets
104_doublets,cg_yes,640,3738.127,True,GOOD,18.921520158118064,-3.46066134296143,104,doublets
104_singlets,cg_yes,773,3170.501,True,GOOD,4.4428617042145495,-2.749469267182576,104,singlets
105_doublets,cg_yes,829,4772.539,True,GOOD,0.8400646128746491,-2.562451868782773,105,doublets
105_singlets,cg_yes,672,3035.703,True,GOOD,0.5217937670827709,-1.0621096036375093,105,singlets
106_doublets,cg_yes,170,901.802,True,GOOD,0.1800780243840096,-0.7187682975809366,106,doublets
106_singlets,cg_yes,688,2606.802,True,GOOD,22.284278651915283,-2.382411389891786,106,singlets
107_doublets,cg_yes,635,2946.976,True,GOOD,8.922251789335983,-1.0718391120490196,107,doublets
107_singlets,cg_yes,729,2813.869,True,GOOD,0.7028835451223767,-3.505122672431753,107,singlets
108_doublets,cg_yes,334,1429.904,True,GOOD,0.3294261080726522,-2.1600888927432607,108,doublets
108_singlets,cg_yes,554,2075.789,True,GOOD,32.91757213463773,-7.179203750609304,108,singlets
109_doublets,cg_yes,435,2431.142,True,GOOD,0.6770226937865337,-1.780752690798181,109,doublets
109_singlets,cg_yes,244,905.53,True,GOOD,0.3178117422291078,-8.405393676557651,109,singlets
110_doublets,cg_yes,211,1022.364,True,GOOD,0.1829640756527442,-0.0492595027317293,110,doublets
110_singlets,cg_yes,1314,5446.806,True,GOOD,14.550790845428354,-2.527033153382945,110,singlets
111_doublets,cg_yes,677,4135.693,True,GOOD,0.4308282135752044,-2.4000392825037125,111,doublets
111_singlets,cg_yes,234,910.293,True,GOOD,0.2484617998632155,-1.6725781595250735,111,singlets
112_doublets,cg_yes,260,1458.439,True,GOOD,0.2065276435700559,-0.363127200762392,112,doublets
112_singlets,cg_yes,180,673.106,True,GOOD,0.2087935256774082,-0.6186225619494508,112,singlets
113_doublets,cg_yes,714,4212.709,True,GOOD,0.533907778241893,-2.808502760122792,113,doublets
113_singlets,cg_yes,565,2374.271,True,GOOD,0.5150142832673757,-0.3736675641812326,113,singlets
114_doublets,cg_yes,1074,5571.038,True,GOOD,1.4606609545187417,-0.8121589812399179,114,doublets
114_singlets,cg_yes,486,2081.132,True,GOOD,0.4409348550979301,-2.163183972492334,114,singlets
115_doublets,cg_yes,316,2018.129,True,GOOD,0.2182303827276989,-0.814980550954715,115,doublets
115_singlets,cg_yes,1056,3993.377,True,GOOD,38.69484752760563,-2.6151665623865483,115,singlets
116_doublets,cg_yes,610,2710.528,True,GOOD,0.7895382197212769,-2.154341292723984,116,doublets
116_singlets,cg_yes,734,3327.938,True,GOOD,1.3461354964888594,-4.044297469028606,116,singlets
117_doublets,cg_yes,192,855.209,True,GOOD,0.2578550843809135,-2.884477395589784,117,doublets
117_singlets,cg_yes,173,632.724,True,GOOD,0.3739772031394098,-2.072651756780033,117,singlets
118_doublets,cg_yes,1338,7052.509,True,GOOD,2.1728200988659965,-2.0967696330681065,118,doublets
118_singlets,cg_yes,1401,5353.57,True,GOOD,37.81359891835182,-3.292391736024001,118,singlets
119_doublets,cg_yes,199,1081.048,True,GOOD,0.1122476011119633,-0.3432214187450881,119,doublets
119_singlets,cg_yes,1312,4698.348,True,GOOD,1.292983355459664,-5.101083637676311,119,singlets
120_doublets,cg_yes,370,1830.968,True,GOOD,0.3835588960570603,-5.17463248412605,120,doublets
120_singlets,cg_yes,223,801.173,True,GOOD,0.3100139756398031,-24.094585061578982,120,singlets
121_doublets,cg_yes,214,1262.431,True,GOOD,0.09994023945845,-0.5066085435646528,121,doublets
121_singlets,cg_yes,210,738.307,True,GOOD,0.3027172714224388,-1.9196224825227544,121,singlets
122_doublets,cg_yes,320,1433.346,True,GOOD,0.369383534147456,-1.5321607252353715,122,doublets
122_singlets,cg_yes,473,1991.77,True,GOOD,0.9591676445756292,-2.5132868060936744,122,singlets
123_doublets,cg_yes,771,3937.606,True,GOOD,0.5328183530739183,-1.837310524268105,123,doublets
123_singlets,cg_yes,1157,4606.76,True,GOOD,10.37317496730567,-1.989820395368952,123,singlets
124_doublets,cg_yes,795,3218.271,True,GOOD,4.193450685402664,-1.6207341807967168,124,doublets
124_singlets,cg_yes,394,1579.842,True,GOOD,0.2954502903913019,-0.5184012281060859,124,singlets
125_doublets,cg_yes,598,3249.837,True,GOOD,0.510775093188695,-1.8683158481326243,125,doublets
125_singlets,cg_yes,993,3864.798,True,GOOD,0.940101993031306,-7.140024268934212,125,singlets
126_doublets,cg_yes,801,4378.876,True,GOOD,12.478808935768024,-2.923863196471757,126,doublets
126_singlets,cg_yes,732,3064.512,True,GOOD,10.09380929264178,-2.0023123207465687,126,singlets
127_doublets,cg_yes,357,1450.98,True,GOOD,0.6427378023901372,-2.059793801874548,127,doublets
127_singlets,cg_yes,295,1019.407,True,GOOD,0.4950769654846852,-3.174174373641108,127,singlets
128_doublets,cg_yes,201,1279.628,True,GOOD,0.1052266295560091,-0.4552743579552043,128,doublets
128_singlets,cg_yes,590,2187.193,True,GOOD,1.8464580793476355,-7.0216057715470015,128,singlets
129_doublets,cg_yes,362,1555.359,True,GOOD,0.3295533348693332,-1.783718679940648,129,doublets
129_singlets,cg_yes,396,1438.725,True,GOOD,0.5394986062710989,-1.4121839402705518,129,singlets
130_doublets,cg_yes,162,1004.992,True,GOOD,0.177090699890345,-0.5906611876816896,130,doublets
130_singlets,cg_yes,479,1778.618,True,GOOD,0.5346645364900805,-3.10723861760016,130,singlets
131_doublets,cg_yes,320,1277.501,True,GOOD,0.5148977383547756,-2.37831705426197,131,doublets
131_singlets,cg_yes,598,2964.095,True,GOOD,13.84900813632166,-3.4998509486331386,131,singlets
132_doublets,cg_yes,353,1800.937,True,GOOD,0.3208897548978178,-0.3027717881395801,132,doublets
132_singlets,cg_yes,1351,5904.521,True,GOOD,0.9971285765153568,-3.70114747642765,132,singlets
133_doublets,cg_yes,191,1013.978,True,GOOD,0.1718584651612614,-0.5390532280543994,133,doublets
133_singlets,cg_yes,460,2432.118,True,GOOD,0.5479459003231076,-0.9341940915510348,133,singlets
134_doublets,cg_yes,186,884.911,True,GOOD,0.4525348545235726,-0.4493619766922165,134,doublets
134_singlets,cg_yes,336,1222.009,True,GOOD,0.3848939878658607,0.5364524887909283,134,singlets
135_doublets,cg_yes,566,2995.234,True,GOOD,0.3367299363669279,-1.6921347948027687,135,doublets
135_singlets,cg_yes,477,1875.418,True,GOOD,0.4072229175346677,-1.166262656064646,135,singlets
136_doublets,cg_yes,351,1837.358,True,GOOD,0.3109179606241887,-1.0263423989363218,136,doublets
136_singlets,cg_yes,275,1008.195,True,GOOD,0.3361102491581723,-1.6376953393028089,136,singlets
137_doublets,cg_yes,0,0.0,False,not set,,,137,doublets
